location,date,time,time_unit,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2020_all_ages,deaths_2021_all_ages,new_deaths,stringency_index,deaths_min,deaths_max,deaths_mean,deaths_noncovid
Canada,2021-06-06,22,weekly,4385.0,4500.0,4430.0,4575.0,4655.0,4625.0,4845.0,4880.0,5060.0,5190.0,5855.0,,,,4385.0,5190.0,4714.5,
Canada,2021-06-13,23,weekly,4415.0,4505.0,4420.0,4570.0,4645.0,4685.0,4680.0,5045.0,5065.0,5170.0,5520.0,,,,4415.0,5170.0,4720.0,
Canada,2021-06-20,24,weekly,4325.0,4525.0,4420.0,4415.0,4670.0,4625.0,4680.0,4900.0,5055.0,5240.0,5160.0,,,,4325.0,5240.0,4685.5,
Canada,2021-06-27,25,weekly,4245.0,4315.0,4420.0,4510.0,4620.0,4660.0,4830.0,4790.0,5070.0,5005.0,5270.0,,,,4245.0,5070.0,4646.5,
Canada,2021-07-04,26,weekly,4220.0,4245.0,4360.0,4365.0,4670.0,4610.0,4805.0,4950.0,5015.0,5020.0,5260.0,,,,4220.0,5020.0,4626.0,
Canada,2021-07-11,27,weekly,4685.0,4390.0,4480.0,4610.0,4650.0,4625.0,4730.0,4905.0,5125.0,5140.0,5130.0,,,,4390.0,5140.0,4734.0,
Canada,2021-07-18,28,weekly,4390.0,4370.0,4450.0,4490.0,4530.0,4575.0,4660.0,4830.0,5065.0,5150.0,5335.0,,,,4370.0,5150.0,4651.0,
Canada,2021-07-25,29,weekly,4350.0,4455.0,4405.0,4740.0,4505.0,4550.0,4720.0,4860.0,4780.0,5055.0,5220.0,,,,4350.0,5055.0,4642.0,
Canada,2021-08-01,30,weekly,4310.0,4305.0,4280.0,4350.0,4510.0,4730.0,4755.0,4915.0,4935.0,5060.0,5235.0,,,,4280.0,5060.0,4615.0,
Canada,2021-08-08,31,weekly,4195.0,4340.0,4490.0,4455.0,4515.0,4520.0,4700.0,4860.0,4940.0,4930.0,5190.0,,,,4195.0,4940.0,4594.5,
Canada,2021-08-15,32,weekly,4300.0,4255.0,4525.0,4390.0,4605.0,4515.0,4895.0,4950.0,4935.0,4950.0,5225.0,,,,4255.0,4950.0,4632.0,
Canada,2021-08-22,33,weekly,4425.0,4365.0,4390.0,4415.0,4480.0,4635.0,4885.0,4750.0,4960.0,5045.0,5390.0,,,,4365.0,5045.0,4635.0,
Canada,2021-08-29,34,weekly,4355.0,4400.0,4415.0,4395.0,4625.0,4600.0,4735.0,4900.0,4865.0,5040.0,5410.0,,,,4355.0,5040.0,4633.0,
Canada,2021-09-05,35,weekly,4310.0,4315.0,4440.0,4470.0,4665.0,4665.0,4820.0,4945.0,4935.0,5100.0,5220.0,,,,4310.0,5100.0,4666.5,
Canada,2021-09-12,36,weekly,4420.0,4290.0,4415.0,4505.0,4735.0,4600.0,4760.0,5040.0,5085.0,5055.0,5425.0,,,,4290.0,5085.0,4690.5,
Canada,2021-09-19,37,weekly,4440.0,4240.0,4455.0,4380.0,4575.0,4735.0,4905.0,5050.0,5030.0,4965.0,5320.0,,,,4240.0,5050.0,4677.5,
Canada,2021-09-26,38,weekly,4620.0,4510.0,4410.0,4470.0,4865.0,4785.0,4845.0,5000.0,5105.0,5015.0,5425.0,,,,4410.0,5105.0,4762.5,
Canada,2021-10-03,39,weekly,4470.0,4475.0,4615.0,4595.0,4880.0,4880.0,4970.0,5065.0,5165.0,5360.0,5740.0,,,,4470.0,5360.0,4847.5,
Canada,2021-10-10,40,weekly,4780.0,4580.0,4585.0,4835.0,4865.0,5025.0,5130.0,5145.0,5250.0,5420.0,5660.0,,,,4580.0,5420.0,4961.5,
Canada,2021-10-17,41,weekly,4755.0,4540.0,4630.0,4680.0,4800.0,5080.0,5195.0,5175.0,5295.0,5285.0,5725.0,,,,4540.0,5295.0,4943.5,
Canada,2021-10-24,42,weekly,4715.0,4670.0,4820.0,4670.0,5080.0,5045.0,5200.0,5180.0,5370.0,5600.0,5675.0,,,,4670.0,5600.0,5035.0,
Canada,2021-10-31,43,weekly,4695.0,4550.0,4710.0,4665.0,4930.0,5025.0,5235.0,5175.0,5405.0,5500.0,5705.0,,,,4550.0,5500.0,4989.0,
Canada,2021-11-07,44,weekly,4750.0,4675.0,4705.0,4835.0,4855.0,4955.0,5315.0,5440.0,5485.0,5490.0,5830.0,,,,4675.0,5490.0,5050.5,
Canada,2021-11-14,45,weekly,4610.0,4575.0,4810.0,4875.0,5055.0,5040.0,5115.0,5420.0,5420.0,5560.0,6240.0,,,,4575.0,5560.0,5048.0,
Canada,2021-11-21,46,weekly,4675.0,4665.0,4770.0,4875.0,5045.0,5050.0,5075.0,5415.0,5425.0,5605.0,6135.0,,,,4665.0,5605.0,5060.0,
Canada,2021-11-28,47,weekly,4715.0,4705.0,4685.0,4795.0,5155.0,4970.0,5295.0,5445.0,5400.0,5555.0,6170.0,,,,4685.0,5555.0,5072.0,
Canada,2021-12-05,48,weekly,4865.0,4705.0,4860.0,4900.0,5310.0,5175.0,5325.0,5455.0,5460.0,5595.0,6205.0,,,,4705.0,5595.0,5165.0,
Canada,2021-12-12,49,weekly,4705.0,4660.0,4975.0,4975.0,5280.0,5270.0,5165.0,5435.0,5555.0,5680.0,6245.0,,,,4660.0,5680.0,5170.0,
Canada,2021-12-19,50,weekly,4835.0,4780.0,4980.0,4965.0,5285.0,5035.0,5505.0,5655.0,5460.0,5670.0,6330.0,,,,4780.0,5670.0,5217.0,
Canada,2021-12-26,51,weekly,5140.0,4820.0,5450.0,5225.0,5560.0,5035.0,5765.0,5890.0,5605.0,5595.0,6225.0,,,,4820.0,5890.0,5408.5,
Canada,2022-01-02,52,weekly,5190.0,4940.0,5625.0,5365.0,5865.0,5225.0,5825.0,5995.0,5640.0,5845.0,6460.0,,,,4940.0,5995.0,5551.5,
